id,barcode,name,category,unit,current_stock,min_stock,purchase_price,sale_price,allow_negative_stock,active,created_date
697b5e935a9c2a39a2596d8a,77902400421081,vino alma mora malbec,Bebidas,unidad,0,5,4500,6800,true,true,2026-01-29T13:20:19.667000
697b5e935a9c2a39a2596d5c,7798138554368,extracto de tomate molto,Otros,unidad,1,5,1,1,true,false,2026-01-29T13:20:19.667000
697b5e935a9c2a39a2596d62,7798142710019,galletas de arroz dhum crack con sal,Snacks,Unidad,0,5,1,1,true,true,2026-01-29T13:20:19.667000
697b5e935a9c2a39a2596d69,7798158681518,aceite de oliva morando 500grs,Otros,unidad,-1,2,9800,14900,true,true,2026-01-29T13:20:19.667000
697b5e935a9c2a39a2596d4f,7798126073819,masitas gaona limon,Otros,unidad,2,2,987,1500,true,true,2026-01-29T13:20:19.667000
697b5e935a9c2a39a2596d5e,7798138554986,lenteja molto lata,Conservas,unidad,1,5,650,1100,true,true,2026-01-29T13:20:19.667000
697b5e935a9c2a39a2596d60,7798141972371,providencia x3,Snacks,unidad,5,5,922,1300,true,true,2026-01-29T13:20:19.667000
697b5e935a9c2a39a2596d6c,7798196060344,Alfajor Orense negro,Snacks,unidad,1,5,1,1,true,false,2026-01-29T13:20:19.667000
697b5e935a9c2a39a2596d73,7798338291469,Leche las 3 ñiñas ,Lácteos,unidad,-21,2,1350,2000,true,true,2026-01-29T13:20:19.667000
697b5e935a9c2a39a2596d53,7798126074045,tostadas de arroz clasicas alamesa,Snacks,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.667000
697b5e935a9c2a39a2596d6b,7798172410118,mafalda triangulo,Otros,unidad,-1,5,660,1100,true,true,2026-01-29T13:20:19.667000
697b5e935a9c2a39a2596d6f,7798304851536,papas siplot crunch,Snacks,unidad,4,2,4200,6500,true,true,2026-01-29T13:20:19.667000
697b5e935a9c2a39a2596d82,8445290256393,dolca latte,Bebidas,unidad,0,5,2800,4000,true,true,2026-01-29T13:20:19.667000
697b5e935a9c2a39a2596d68,7798153500104,Fideos doña Irma tagliatelle,Otros,unidad,-1,5,1138,1800,true,true,2026-01-29T13:20:19.667000
697b5e935a9c2a39a2596d75,7798344910286,manteca sys 200grs,Lácteos,unidad,2,3,2060,2900,true,true,2026-01-29T13:20:19.667000
697b5e935a9c2a39a2596d78,7798355480600,pan arabe salvado delipan,Panificados,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.667000
697b5e935a9c2a39a2596d51,7798126073987,tostadas dulces alamesa,Panificados,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.667000
697b5e935a9c2a39a2596d63,7798142710026,galletas de arroz dhum crack s/sal,Snacks,unidad,1,1,857,1300,true,true,2026-01-29T13:20:19.667000
697b5e935a9c2a39a2596d83,8445290993021,pure d papa maggi,Otros,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.667000
697b5e935a9c2a39a2596d86,8445291082175,cafÈ dolca fuerte 50grs,Bebidas,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.667000
697b5e935a9c2a39a2596d54,7798126074151,sinfonia thins 100grs,Snacks,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.667000
697b5e935a9c2a39a2596d76,7798355480136,pan lactal regina multicereal,Panificados,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.667000
697b5e935a9c2a39a2596d85,8445291082113,cafÈ dolca suave 100grs,Bebidas,unidad,0,5,5600,7800,true,true,2026-01-29T13:20:19.667000
697b5e935a9c2a39a2596d57,7798132920763,lata tomate alco perita,Conservas,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.667000
697b5e935a9c2a39a2596d64,7798142710033,galletas de arroz dhum crack dulces,Snacks,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.667000
697b5e935a9c2a39a2596d79,7798355480815,pizzetas delipan 12unds,Panificados,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.667000
697b5e935a9c2a39a2596d7d,7798422620021,monster blanco,Bebidas,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.667000
697b5e935a9c2a39a2596d7f,7798422620069,monster watermelon rojo,Bebidas,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.667000
697b5e935a9c2a39a2596d87,8445291121867,cacao nesquik 180grs,Otros,unidad,1,2,1690,2500,true,true,2026-01-29T13:20:19.667000
697b5e935a9c2a39a2596d4c,7798126073789,gaona anillos coco 220grs,Snacks,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.667000
697b5e935a9c2a39a2596d50,7798126073970,tostadas comunes alamesa,Panificados,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.667000
697b5e935a9c2a39a2596d58,7798138551602,vinagre molto de vino,Otros,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.667000
697b5e935a9c2a39a2596d5d,7798138554603,pure molto 520 grs,Otros,unidad,4,4,720,1100,true,true,2026-01-29T13:20:19.667000
697b5e935a9c2a39a2596d6a,7798172410095,mafalda larguitas,Otros,unidad,2,2,620,1000,true,true,2026-01-29T13:20:19.667000
697b5e935a9c2a39a2596d7a,7798397440013,alfajor rasta blanco,Snacks,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.667000
697b5e935a9c2a39a2596d59,7798138551671,atun cascabel natural desmenuz,Conservas,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.667000
697b5e935a9c2a39a2596d72,7798338290035,leche 3 ñiñas descremada,Lácteos,unidad,-5,5,1350,2000,true,true,2026-01-29T13:20:19.667000
697b5e935a9c2a39a2596d74,7798344910279,manteca sys 100grs,Lácteos,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.667000
697b5e935a9c2a39a2596d6e,7798304851321,papas siplot tradicional,Snacks,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.667000
697b5e935a9c2a39a2596d88,8445291586864,cafe molido dolca,Bebidas,unidad,1,1,2000,3400,true,true,2026-01-29T13:20:19.667000
697b5e935a9c2a39a2596d65,7798142740016,vinagre silva grande,Otros,unidad,8,4,950,1500,true,true,2026-01-29T13:20:19.667000
697b5e935a9c2a39a2596d70,7798316700808,aceite legitimo 900ml,Otros,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.667000
697b5e935a9c2a39a2596d71,7798316700815,aceite legitimo 1.5lts,Otros,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.667000
697b5e935a9c2a39a2596d7c,7798422620014,Monsters negro,Bebidas,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.667000
697b5e935a9c2a39a2596d7e,7798422620045,monster mango,Bebidas,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.667000
697b5e935a9c2a39a2596d80,7799155000197,agua villavicencio 2lts,Bebidas,unidad,6,1,650,1000,true,true,2026-01-29T13:20:19.667000
697b5e935a9c2a39a2596d81,7891149201006,cerveza skql,Bebidas,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.667000
697b5e935a9c2a39a2596d4d,7798126073796,gaona anillos limon 220grs,Snacks,unidad,0,1,987,1500,true,true,2026-01-29T13:20:19.667000
697b5e935a9c2a39a2596d4e,7798126073802,masitas gaona vainilla,Snacks,unidad,2,2,1060,1600,true,true,2026-01-29T13:20:19.667000
697b5e935a9c2a39a2596d55,7798132920398,LATA DURAZNOS ALCO,Conservas,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.667000
697b5e935a9c2a39a2596d66,7798142741242,jugo de limon silva,Bebidas,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.667000
697b5e935a9c2a39a2596d6d,7798196060351,alfajor orense blanco,Snacks,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.667000
697b5e935a9c2a39a2596d61,7798141972388,providencia x5,Snacks,unidad,3,5,1462,2200,true,true,2026-01-29T13:20:19.667000
697b5e935a9c2a39a2596d77,7798355480594,pan arabe clasico pandeli,Panificados,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.667000
697b5e935a9c2a39a2596d7b,7798397444202,alfajor rasta negro,Snacks,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.667000
697b5e935a9c2a39a2596d5f,7798138554993,lata arvejas molto,Conservas,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.667000
697b5e935a9c2a39a2596d52,7798126074007,tostadas gaona ligth alamesa x,Panificados,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.667000
697b5e935a9c2a39a2596d56,7798132920473,pure tomate ALCO,Conservas,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.667000
697b5e935a9c2a39a2596d5a,7798138552937,jardinera molto en caja,Conservas,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.667000
697b5e935a9c2a39a2596d89,9002490100070,red bull,Bebidas,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.667000
697b5e935a9c2a39a2596d17,7798083730275,mermelada cuarto creciente dietetica arandanos,Conservas,unidad,2,1,2500,3500,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596d25,7798091830462,alfajor mufaso negro,Snacks,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596d33,7798113301680,manaos cola s/azucar,Bebidas,unidad,0,1,1200,1600,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596d35,7798113302069,placer anana 1.5lts,Bebidas,unidad,2,5,890,1200,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596d3f,7798120180575,tostadas sin sal manieri,Panificados,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596d46,7798123359121,la mocita tapa de empanadas criolla,Panificados,unidad,4,5,1150,1800,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596d4b,7798126073758,anillos de vainilla gaona220gr,Snacks,unidad,0,2,1100,1600,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596ce9,7795735000328,don satur saladas,Snacks,unidad,-5,5,811,1200,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596d00,7798009050012,lata durazno RIO SALADO,Conservas,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596d40,7798120180773,tostadas manieri ligth equilirio,Panificados,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596d49,7798126071150,gaona chips 230grs,Snacks,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596cf0,7796953151113,ribs boccatti,Fiambres,Kilogramo,1,5,1,1,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596d22,7798091830417,alfajor recoleta negro,Snacks,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596d26,7798091830479,alfajor mufaso blanco,Snacks,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596cef,7795933000502,atun bahia lomitos al natural,Conservas,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596cfc,7798001610368,vino hormiga negra malbec,Bebidas,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596d03,7798027481102,dulce d leche punta d agua 250,Lácteos,unidad,1,5,1280,1800,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596d19,7798083730619,mermelada con stevia frutos ro,Conservas,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596d23,7798091830424,alfajor recoleta 70cacao,Snacks,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596d3c,7798119220183,speed lider,Bebidas,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596ce1,7794940000536,azucar ligth hileret 500grs,Otros,unidad,-1,5,1950,2700,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596ce8,7795499000220,arroz dulcinea 1kg,Otros,unidad,8,2,1000,1700,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596cec,7795933000021,caballa natural bahia,Conservas,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596cf3,7796953222202,salame fuet boccatti,Fiambres,Kilogramo,1,5,1,1,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596cf6,7797470133637,vinagre de manzana marolio,Otros,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596cfb,7798001562865,yogurt vainilla cremigal,Lácteos,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596d47,7798123359398,la mocita rotisera hojaldre,Panificados,unidad,1,4,1500,2200,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596ceb,7795735000342,don satur negras,Snacks,unidad,6,2,740,1100,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596cff,7798008400665,vino santa filomena,Bebidas,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596d0a,7798031156072,fideos cornetin sol pampeano,Otros,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596d1f,7798084560116,tapa empanada p freir DO—A LOL,Panificados,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596d2a,7798113300010,manaos cola,Bebidas,unidad,-13,2,1200,1800,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596d01,7798016103169,nuggets 3 arroyos,Otros,unidad,12,2,3480,4900,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596d08,7798031151961,fideos sol pampeano foratti,Otros,unidad,1,2,610,1000,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596d1d,7798083732088,edulcorante cuarto creciente stevia 250grs,Otros,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596d27,7798094422107,mani fontys redondo,Snacks,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596d29,7798106150455,caja arveja mora,Conservas,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596d2b,7798113300027,manaos lima-limon,Bebidas,unidad,-10,1,1200,1800,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596d31,7798113301529,soda villamanos 2l,Bebidas,unidad,-26,5,1050,1600,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596d4a,7798126072805,obleas sinfonia x4 200grs,Snacks,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596cea,7795735000335,don satur dulces,Snacks,unidad,4,1,811,1200,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596cee,7795933000281,atun bahia desmenuzado,Conservas,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596cf7,7797906001028,papas smile 1.5kg,Snacks,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596d05,7798031151091,fideos dedalito sol pampeano,Otros,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596d0d,7798054013291,lata 361,Conservas,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596d13,7798060850019,manteca tonadita100grs,Lácteos,unidad,9,3,1250,1750,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596d3a,7798116160086,salsa aji ahumado tahiti,Otros,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596cf4,7797470006320,lata champignones marolio,Conservas,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596cf9,7797906054956,papas smile 700grs,Snacks,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596d02,7798027481096,dulce d leche punta d agua 400grs,Lácteos,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596d18,7798083730596,mermelada c stevia arandanos,Conservas,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596d3b,7798116166446,salsa inglesa tahiti,Otros,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596ced,7795933000045,caballa en aceite bahia,Conservas,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596cf2,7796953215303,leber wurst calchaqui,Fiambres,Kilogramo,1,5,1,1,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596cfe,7798001880488,grasa porcina,Otros,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596d04,7798031150964,fideos sol pampeano spaghetti,Otros,unidad,2,2,610,1000,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596d09,7798031154306,fideos sol pampeano vegetales,Otros,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596d0e,7798056681085,ravioles 4 quesos,Otros,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596d34,7798113302014,placer manzana 500ml,Bebidas,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596d3d,7798120180544,tostadas manieri clasicas,Panificados,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596ce5,7794990879663,QUESO CREMA LA PAULINA VERDE,Lácteos,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596d06,7798031151138,fideos ave mariaa sol pampeano,Otros,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596d0c,7798048720488,lentejon olinto,Otros,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596d20,7798091830110,alfajor maicena recoleta 145gr,Snacks,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596d43,7798123354805,la mocita pascualina hojaldre,Panificados,unidad,-9,5,1500,2200,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596ce2,7794940000550,azucar ligth hileret 250grs,Otros,unidad,4,5,1200,1800,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596ce3,7794940000765,edulcorante hileret stevia 100,Otros,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596cf1,7796953215211,mortadelita calchaqui,Fiambres,Kilogramo,1,5,1,1,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596cfd,7798001880464,grasa vacuna,Otros,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596d07,7798031151220,fideos celentano sol pampeano,Otros,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596d1c,7798083732071,edulcorante cuarto creciente stevia 500grs,Otros,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596d21,7798091830158,recoleta premium 145grs,Snacks,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596d2f,7798113301093,manaos pomelo 500ml,Bebidas,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596d30,7798113301505,bidon agua manaos,Bebidas,unidad,2,1,1500,2500,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596d32,7798113301611,agua villamanaos 2l,Bebidas,unidad,-7,2,600,1000,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596d38,7798113302106,placer pera,Bebidas,unidad,0,4,890,1200,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596d45,7798123359114,la mocita tapa de empanadas hojaldre,Panificados,unidad,-11,5,1145,1800,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596d0b,7798048720396,lentejas olinto,Otros,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596d1b,7798083731593,mermelada cuarto creciente dietetica ciruela,Conservas,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596d2c,7798113300041,manaos naranja,Bebidas,unidad,-3,2,1200,1800,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596d39,7798113302113,placer pomelo,Bebidas,unidad,13,5,890,1200,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596d3e,7798120180568,tostadas salvado manieri,Panificados,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596d48,7798126070931,obleas sinfonia clasic,Snacks,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596ce6,7795184003901,tomate noel,Conservas,unidad,3,2,1072,1600,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596ce7,7795312000079,mani fontys pelados,Snacks,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596d10,7798056681115,ravioles verdura y ricota,Otros,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596d12,7798058690108,dulce d leche quebrachal 400grs,Lácteos,unidad,10,2,1330,1900,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596d16,7798083730206,mermelada cuarto creciente durazno,Conservas,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596d24,7798091830431,alfajor recoleta frutos rojos,Snacks,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596d28,7798106150011,pure mora,Otros,unidad,41,5,580,800,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596d2e,7798113301024,manaos pomelo 2l,Bebidas,unidad,-4,5,1200,1800,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596cfa,7798001562858,yogurt frutilla cremigal,Lácteos,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596d0f,7798056681092,sorrentinos mozzarella y ricot,Otros,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596d11,7798056681122,ravioles pollo y verdura,Otros,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596d14,7798060850026,manteca tonadita 200 grs,Lácteos,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596d1a,7798083730626,mermelada cuarto creciente fru,Conservas,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596d1e,7798084560109,tapa empanada p horno DO—A LOL,Panificados,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596d2d,7798113300201,manaos cola 500ml,Bebidas,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596d36,7798113302076,placer manzana,Bebidas,unidad,7,6,850,1200,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596d37,7798113302090,placer naranja,Bebidas,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596d41,7798123350449,La Mocita rotisera criolla,Panificados,unidad,-4,4,1500,2200,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596ce4,7794990879656,QUESO CREMA LA PAULINA ROJO,Lácteos,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596cf5,7797470133569,anana marolio 567grs,Conservas,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596cf8,7797906054925,papas noissets,Snacks,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596d15,7798079670059,botella tomate,Conservas,unidad,-4,2,1200,1900,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596d42,7798123351002,tarta induividual la mocita,Panificados,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596d44,7798123354850,la mocita pascualina criolla,Panificados,unidad,7,5,1500,2200,true,true,2026-01-29T13:20:19.666000
697b5e935a9c2a39a2596c8b,7792882000201,queso rayado la quesera,Quesos,Unidad,-2,5,1,1,true,true,2026-01-29T13:20:19.665000
697b5e935a9c2a39a2596ca0,7793360131547,mermelada bc ciruela,Conservas,unidad,1,1,3200,4700,true,true,2026-01-29T13:20:19.665000
697b5e935a9c2a39a2596cac,7793890259070,hamburgesa bimbo,Panificados,unidad,-2,1,2666,3700,true,true,2026-01-29T13:20:19.665000
697b5e935a9c2a39a2596cbf,7794000006270,salsa lista cica pizza,Otros,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.665000
697b5e935a9c2a39a2596ccc,7794000008571,caldos de gallina x2,Otros,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.665000
697b5e935a9c2a39a2596cd0,7794207084064,palitos fonty,Snacks,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.665000
697b5e935a9c2a39a2596cd5,7794820902738,yogurt frutilla vasito,Lácteos,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.665000
697b5e935a9c2a39a2596c84,7792798005888,brhama lata,Bebidas,Unidad,0,5,1,1,true,true,2026-01-29T13:20:19.665000
697b5e935a9c2a39a2596c88,7792798013951,lata 1890,Bebidas,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.665000
697b5e935a9c2a39a2596c8f,7793046008446,mermelada de higo dulcor,Conservas,unidad,2,1,1700,2600,true,true,2026-01-29T13:20:19.665000
697b5e935a9c2a39a2596ca3,7793704000911,yerba playadito,Otros,unidad,-4,4,1850,2500,true,true,2026-01-29T13:20:19.665000
697b5e935a9c2a39a2596cbb,7794000006072,mayonesa hellmans 500ml,Otros,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.665000
697b5e935a9c2a39a2596cd2,7794497315183,pan arabe super 260grs,Panificados,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.665000
697b5e935a9c2a39a2596cd7,7794820902837,yogurt con cereal vasito frutilla,Lácteos,unidad,5,2,1590,2200,true,true,2026-01-29T13:20:19.665000
697b5e935a9c2a39a2596c7f,7792540260138,Azucar Ledesma,Otros,unidad,4,2,1277,1700,true,true,2026-01-29T13:20:19.665000
697b5e935a9c2a39a2596c95,7793147571382,laton miller,Bebidas,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.665000
697b5e935a9c2a39a2596c99,7793281493472,Hambugesa UG CLASICAS 85grs,Fiambres,unidad,8,3,5677,7900,true,true,2026-01-29T13:20:19.665000
697b5e935a9c2a39a2596ccd,7794000008588,caldos de verdura x2,Otros,Unidad,0,5,1,1,true,true,2026-01-29T13:20:19.665000
697b5e935a9c2a39a2596cd1,7794450940209,vino alamos,Bebidas,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.665000
697b5e935a9c2a39a2596ca8,7793890258998,hamburgesa artesano,Panificados,unidad,-6,1,3290,4600,true,true,2026-01-29T13:20:19.665000
697b5e935a9c2a39a2596cb5,7793940052002,manteca 100grs LA SERENISIMA,Lácteos,unidad,7,5,1482,2100,true,true,2026-01-29T13:20:19.665000
697b5e935a9c2a39a2596cc8,7794000006560,mayonesa hellmans ahumado 250ml,Otros,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.665000
697b5e935a9c2a39a2596ccb,7794000008564,caldos de carne x2,Otros,Unidad,1,5,1,1,true,true,2026-01-29T13:20:19.665000
